dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,results_min_arithmetic_mean_rank,results_min_inverse_harmonic_mean_rank,training_gpu_power,training_duration,prediction_gpu_power,prediction_duration,directed,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,eccentricity_deciles,centralization
YAGO310,0,ComplEx,betweenness,-0.1,0.2795787657423644,0.205192284248727,0.15687037575371113,0.07465842702951078,0.1418038010597229,3049.2099609375,0.2559320599272071,0.18950145303727112,0.1480264085997235,0.07785740484721948,3162.779541015625,0.13679394125938416,167.26035279706824,10766.428174734116,91.64379269904222,0.08822512626647949,True,110814,850601,6.92692594615782e-05,38,0.0002642611186328439,1,1.0,1.0,3,0,0,17,15.351868897431732,57068,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 57068.0]",7.675934448715866,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 57068.0]",7.675934448715866,"[0.0, 1.0, 2.0, 3.0, 4.0, 7.0, 9.0, 10.0, 13.0, 16.0, 207.0]",0,7.141302199546224,-0.06794094456470533,11.75245907556807,"[0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 38.0]",0.06702235317711115
YAGO310,0,ComplEx,betweenness,-0.15,0.25799815841545365,0.1809307838489117,0.1318447191583567,0.0589747859647748,0.12314595282077788,2993.583251953125,0.2461134779787264,0.1794148350873233,0.13699461106565472,0.07018311091047598,3168.869873046875,0.1284385770559311,168.12382102642508,9920.27529335022,93.72146578898388,0.08249902725219727,True,104671,817300,7.459898207283868e-05,38,0.000252285594180933,1,1.0,1.0,3,0,0,17,15.61655090712805,56995,"[1.0, 3.0, 5.0, 7.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56995.0]",7.808275453564025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 56995.0]",7.808275453564025,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 10.0, 13.0, 16.0, 206.0]",0,7.03253066884563,-0.0735206107160638,11.843442787400521,"[0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 38.0]",0.06966137196928458
YAGO310,0,ComplEx,betweenness,-0.2,0.27380138247393393,0.19984849600723853,0.1513882605447831,0.07062295495912549,0.13718082010746002,2763.869384765625,0.26173010185368056,0.19857235561323816,0.15845159834099823,0.08560223457382275,2976.21240234375,0.14492689073085785,181.41061363713368,9559.788840532303,89.59914509685353,0.09114360809326172,True,98514,766415,7.897188383128324e-05,38,0.0002391958844817886,1,1.0,1.0,3,0,0,16,15.559514383742412,56994,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56994.0]",7.779757191871206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 56994.0]",7.779757191871206,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 10.0, 13.0, 16.0, 203.0]",0,6.939348318639453,-0.08066087863912375,13.048074385366547,"[0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 15.0, 16.0, 38.0]",0.07428572992389404
YAGO310,0,ComplEx,betweenness,0.01,0.3177374459707167,0.2389621851592025,0.18698092285410398,0.0986331439951119,0.16953086853027344,4905.2978515625,0.3154078379369692,0.24327793922636345,0.19446717264339927,0.10880850943768869,4812.24853515625,0.17700788378715515,175.35888332238673,8026.705503463745,85.7782518231339,0.09333372116088867,True,115803,651397,4.857467277070956e-05,37,0.006037860724529566,1166,0.9646295864528552,0.9945409634984502,3,0,0,16,11.250088512387416,923,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 10.0, 12.0, 17.0, 923.0]",5.625044256193708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 923.0]",5.625044256193708,"[0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 114.0]",0,10.539915530893724,0.06985571125444334,4.042330509572291,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 10.0, 37.0]",0.0013683863413719644
YAGO310,0,ComplEx,betweenness,0.03,0.33752071691526964,0.25960311523738283,0.20811516404863525,0.11917543010516127,0.19005918502807617,6590.32861328125,0.33986964986033913,0.2647913551335948,0.21279237084896876,0.12168834466608357,5969.97900390625,0.19334329664707184,175.14311004228102,5956.3404088020325,105.1916298575329,0.08141374588012695,True,111167,506001,4.0945248413174845e-05,54,0.006077894375708092,1442,0.9557062797412901,0.9916956685856352,3,0,0,15,9.10343897019799,912,"[1.0, 1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 10.0, 14.0, 912.0]",4.551719485098995,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 912.0]",4.551719485098995,"[0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 11.0, 110.0]",0,13.351163425720353,0.042694528317740454,3.2231417596948733,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 5.0, 54.0]",0.0017614332552618216
YAGO310,0,ComplEx,betweenness,0.05,0.3465505844698024,0.280484622877818,0.23273552741441692,0.142995059838575,0.21082164347171783,8546.478515625,0.34477894083457944,0.27664136783003695,0.22799988714273622,0.13506193042349687,7428.15185546875,0.2052404284477234,113.8696093457031,5923.42271566391,0.0,0.08263039588928223,True,106919,427907,3.743205553820674e-05,53,0.0065345410256798615,1674,0.9489800690242146,0.9893247831888705,3,0,0,14,8.004321028067977,622,"[1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 13.0, 622.0]",4.002160514033989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 622.0]",4.002160514033989,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 10.0, 110.0]",0,14.596042907697294,0.03843097021654646,2.8606515212450545,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 53.0]",0.0014161648379922812
YAGO310,0,ComplEx,betweenness,0.1,0.4149419254729252,0.35782579923784313,0.31289505510804827,0.20764210574355932,0.2787725329399109,10961.15234375,0.41173151256947776,0.35077448297266034,0.3027537172361256,0.19123663346782158,9871.3515625,0.266775906085968,166.7544708964274,4048.0873975753784,82.0173783245581,0.09428882598876953,True,96837,322607,3.440294477050228e-05,41,0.006103880898516303,2169,0.9308941830085607,0.9828986971764407,3,0,0,12,6.6628871195927175,496,"[1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 11.0, 496.0]",3.3314435597963588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 6.0, 496.0]",3.3314435597963588,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 110.0]",0,11.860058137450883,0.052740225078434906,2.0133729875977155,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 41.0]",0.0015030855277369437
YAGO310,0,ComplEx,degree,-0.05,0.2841407396884027,0.2062035326987735,0.1553677132168395,0.07054979400483023,0.1403566300868988,2747.35546875,0.26420932009167303,0.22177234530175707,0.19064171122994653,0.12410236822001527,5542.7900390625,0.17275381088256836,173.80089347147998,10594.154554843903,0.0,0.08077740669250488,True,107655,846100,7.300579231545689e-05,38,0.0002826714054041133,2,0.9999814221355255,0.9999976362132136,3,0,0,17,15.718731131856392,55832,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 15.0, 20.0, 55832.0]",7.859365565928196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55832.0]",7.859365565928196,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 207.0]",0,7.177585346639629,-0.0643552462609639,12.234833495889648,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06591469993626248
YAGO310,0,ComplEx,degree,-0.1,0.2841407396884027,0.2062035326987735,0.1553677132168395,0.07054979400483023,0.1403566300868988,2747.35546875,0.26420932009167303,0.22177234530175707,0.19064171122994653,0.12410236822001527,5542.7900390625,0.17275381088256836,174.07855875714944,10342.258415222168,0.0,0.08303380012512207,True,107655,846100,7.300579231545689e-05,38,0.0002826714054041133,2,0.9999814221355255,0.9999976362132136,3,0,0,17,15.718731131856392,55832,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 15.0, 20.0, 55832.0]",7.859365565928196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55832.0]",7.859365565928196,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 207.0]",0,7.177585346639629,-0.0643552462609639,12.234833495889648,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06591469993626248
YAGO310,0,ComplEx,degree,-0.15,0.31150173780606866,0.23046920763853634,0.17583082750810325,0.08423477955246612,0.15830406546592712,2292.9345703125,0.2801757066462949,0.23819709702062644,0.20527119938884644,0.13651642475171888,5037.99560546875,0.18605749309062958,178.56312111735247,9706.38413643837,94.79355992897047,0.08389163017272949,True,98494,819370,8.446269173947685e-05,38,0.0002881643965808728,1,1.0,1.0,3,0,0,17,16.637967794992587,54251,"[1.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 13.0, 16.0, 21.0, 54251.0]",8.318983897496294,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 54251.0]",8.318983897496294,"[0.0, 1.0, 2.0, 4.0, 6.0, 8.0, 9.0, 11.0, 13.0, 17.0, 207.0]",0,7.12156315309732,-0.0643998074253037,12.246065750197982,"[0.0, 1.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06612640475949202
YAGO310,0,ComplEx,degree,-0.2,0.3299476856242543,0.24714208502870663,0.1888926280580455,0.0896278846840232,0.16795498132705688,1996.1856689453125,0.2479755538579068,0.21176470588235294,0.18277310924369747,0.12184873949579832,15683.3564453125,0.16568773984909058,173.2151052363651,9680.426482200623,87.18528006671242,0.09214901924133301,True,89931,786183,9.720970665523133e-05,38,0.00029783582575715995,1,1.0,1.0,3,0,0,17,17.484137839009907,52204,"[1.0, 5.0, 7.0, 8.0, 9.0, 10.0, 12.0, 13.0, 16.0, 21.0, 52204.0]",8.742068919504954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 11.0, 52204.0]",8.742068919504954,"[0.0, 1.0, 2.0, 5.0, 7.0, 8.0, 10.0, 11.0, 14.0, 17.0, 207.0]",0,7.059376495662925,-0.06447517388749452,12.472562297761618,"[0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 16.0, 38.0]",0.0663048862578973
YAGO310,0,ComplEx,degree,0.01,0.3298512747875354,0.27145892351274786,0.22854107648725214,0.14410410764872522,0.20685623586177826,8260.61328125,0.31760886172650876,0.2815126050420168,0.25297937356760886,0.18659281894576013,11857.7109375,0.23240527510643005,182.5678352036512,5364.406293869019,96.2873561652019,0.09421014785766602,True,114779,437449,3.3205218202412585e-05,38,0.014887938514253247,724,0.9798308052866813,0.9955377655452406,3,0,0,10,7.622457069673024,177,"[1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 13.0, 177.0]",3.811228534836512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 177.0]",3.811228534836512,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 4.0, 5.0, 7.0, 9.0, 101.0]",0,12.350441103890693,-0.032538377008850906,6.268184946723704,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 17.0, 22.0, 38.0]",0.0003714160003888318
YAGO310,0,ComplEx,degree,0.03,0.3464618848504342,0.31312319073657124,0.2857992923769701,0.21296236732068188,0.2598629891872406,19904.0,0.3322765469824293,0.30905271199388845,0.28697478991596637,0.2225362872421696,23687.23046875,0.262372225522995,173.37393197176814,3093.7491595745087,90.35583163185382,0.08790087699890137,True,101373,249590,2.4287726687345013e-05,41,0.017574399127112453,1252,0.9588746510412043,0.9855603189230338,3,0,0,8,4.9241908594990775,64,"[1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 10.0, 64.0]",2.4620954297495388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 7.0, 64.0]",2.4620954297495388,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 6.0, 41.0]",0,12.45493270484165,-0.0710248241265503,2.839316188728754,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 41.0]",0.00023213569048857554
YAGO310,0,ComplEx,degree,0.05,0.31224066390041494,0.29520516366989397,0.27837713231904104,0.22238358690640847,0.25573351979255676,24941.0234375,0.32322383498854085,0.30744843391902216,0.2911764705882353,0.2323529411764706,24738.109375,0.2667323350906372,168.4431104769218,2245.24210190773,132.03055459013035,0.20337915420532227,True,90147,177778,2.1876622709023023e-05,44,0.02028494695436946,1734,0.9358492240451707,0.9714250357187053,3,0,0,7,3.944180061455179,36,"[1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 8.0, 36.0]",1.9720900307275895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 6.0, 36.0]",1.9720900307275895,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 29.0]",0,11.798430347385798,-0.059621792214955074,1.8491685802078828,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 44.0]",0.00018062629527563476
YAGO310,0,ComplEx,degree,0.1,0.26673123163238044,0.25728025647876035,0.24883115148276783,0.21099385519636654,0.2326814383268356,31597.0546875,0.2704736440030558,0.2612681436210848,0.2527501909854851,0.21352177234530176,32098.90234375,0.23577646911144257,165.39514304346713,1629.7237203121185,91.42270344428186,0.08575820922851562,True,76094,122023,2.107398067139182e-05,36,0.02425136840714105,2680,0.8783215496622598,0.932643845832343,3,0,0,5,3.2071648224564355,23,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 23.0]",1.6035824112282178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 23.0]",1.6035824112282178,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 19.0]",0,9.668605943338259,-0.01398326864961926,1.377756459116356,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 36.0]",0.00016741936344674124
YAGO310,0,ComplEx,harmonic_centrality,-0.05,0.26791472339311917,0.19140971839279206,0.14177563018141373,0.06671464488331012,0.13173162937164307,3302.16650390625,0.2825193887737081,0.20019708720468915,0.14637564309298934,0.06457165527656197,2577.429443359375,0.13471147418022156,178.69431784746808,10267.620964765549,98.56859902267556,0.08907890319824219,True,116985,854839,6.246369645962246e-05,38,0.00024855652116671757,1,1.0,1.0,3,0,0,16,14.614506133264948,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 19.0, 58196.0]",7.307253066632474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 58196.0]",7.307253066632474,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 12.0, 16.0, 203.0]",0,7.03517631688839,-0.07003699916620103,12.009043894516392,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 38.0]",0.06801609157602946
YAGO310,0,ComplEx,harmonic_centrality,-0.1,0.29795256496194944,0.22067840384842868,0.1660226331769252,0.07275935491502701,0.14621908962726593,3410.696044921875,0.3156338785226138,0.23215336967928538,0.171267501087819,0.06943484604161868,2661.151611328125,0.14923764765262604,194.62465930101416,9913.53536772728,126.22165867132092,0.08307147026062012,True,110828,813828,6.625788280598119e-05,37,0.0001860419632404895,1,1.0,1.0,3,0,0,15,14.686324755476955,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 19.0, 58196.0]",7.343162377738477,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 58196.0]",7.343162377738477,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 157.0]",0,6.752494542915898,-0.079509716805401,11.896379976179304,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 37.0]",0.07144297305419971
YAGO310,0,ComplEx,harmonic_centrality,-0.15,0.2943982054131114,0.21496257783182038,0.15755047275624226,0.06846055472861066,0.14012902975082397,3148.3076171875,0.31099465049015845,0.22533210473777163,0.16353758734546572,0.07310143592106273,2517.72314453125,0.14741328358650208,168.7535825668729,9668.291710615158,95.75964222765842,0.08107519149780273,True,104671,766345,6.994806915038487e-05,37,0.00014287349879075117,1,1.0,1.0,3,0,0,14,14.64292879594157,58196,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 20.0, 58196.0]",7.321464397970785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 58196.0]",7.321464397970785,"[0.0, 1.0, 1.0, 2.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 157.0]",0,6.532820451900258,-0.08689856737640957,14.354625445443341,"[0.0, 1.0, 16.0, 16.0, 16.0, 17.0, 17.0, 17.0, 18.0, 18.0, 37.0]",0.07587003676778387
YAGO310,0,ComplEx,harmonic_centrality,-0.2,0.2914302548882682,0.2088425279329609,0.15329848987430167,0.0682720844972067,0.13966301083564758,2799.6689453125,0.3064642043563951,0.21764058460672145,0.1578169392613069,0.06869896849164299,2346.052001953125,0.14411981403827667,193.43215130361193,9073.216284513474,106.65292016503686,0.08280801773071289,True,98514,736729,7.59130197127372e-05,37,0.0001118363306247439,1,1.0,1.0,3,0,0,12,14.956838621921758,58196,"[1.0, 3.0, 4.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 58196.0]",7.478419310960879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 58196.0]",7.478419310960879,"[0.0, 1.0, 1.0, 2.0, 4.0, 7.0, 9.0, 10.0, 13.0, 16.0, 157.0]",0,6.216967266428536,-0.09726526764432433,11.523935684268226,"[0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 37.0]",0.07891681948594029
YAGO310,0,ComplEx,harmonic_centrality,0.01,0.2602490375932703,0.19533767406492086,0.15401359250986169,0.08269568936837603,0.1423637866973877,3804.703125,0.27423276766746013,0.20605211292840872,0.16275691724896976,0.08692953492538842,3306.953125,0.14974714815616608,174.11956862477024,9765.776499509811,0.0,0.0847938060760498,True,120802,793655,5.438599803774636e-05,34,0.007429250953650311,91,0.9982698961937716,0.9997895811152201,3,0,0,17,13.139765897915597,4406,"[1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.569882948957798,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 4406.0]",6.569882948957798,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.579585206049283,-0.05720109255816208,10.907236635155048,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 34.0]",0.005497165426533919
YAGO310,0,ComplEx,harmonic_centrality,0.03,0.30225290768644836,0.22900655267038408,0.17646800324215584,0.07670823527113993,0.15259984135627747,4037.6025390625,0.317879904783844,0.24127825129898384,0.1850828022217103,0.08014666359517776,3617.086181640625,0.15973259508609772,181.19233514593367,9367.268491744995,38.738262521363,0.08368134498596191,True,118276,769676,5.501971789609618e-05,33,0.0074583429116532474,96,0.9981230342588522,0.9997713323528342,3,0,0,17,13.014914268321553,4406,"[1.0, 2.0, 3.0, 5.0, 6.0, 8.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.507457134160776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.507457134160776,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.614087911225675,-0.050254388586558445,10.789796746592716,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 33.0]",0.00566948911890321
YAGO310,0,ComplEx,harmonic_centrality,0.05,0.3007814451739265,0.23438358765276654,0.18925063205124362,0.10499545322820797,0.1708228886127472,4093.296875,0.31134659192710334,0.24356267117151706,0.1969976195960992,0.10852594128337045,3616.276123046875,0.1768733114004135,175.35567925774498,9245.80476975441,93.4660372003176,0.08566546440124512,True,115760,750116,5.5977712148944093e-05,32,0.007642011524621123,100,0.9979958534899792,0.9997547046056876,3,0,0,17,12.95984796129924,4406,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.47992398064962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.47992398064962,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.633085842757547,-0.048713091820107204,10.72026606772633,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 32.0]",0.005817803822138642
YAGO310,0,ComplEx,harmonic_centrality,0.1,0.3154923743574493,0.23784464080887038,0.1856387272186584,0.09364246569522919,0.1667148619890213,3547.38525390625,0.322256776472395,0.2433259105684814,0.18908213673244773,0.09398116153472062,3348.876953125,0.16904044151306152,164.9239768330672,8909.879177808762,87.82200964632749,0.0844717025756836,True,109219,705351,5.9130679683337605e-05,21,0.008052716198718245,114,0.9974821230738241,0.9996937694849798,3,0,0,17,12.916269147309533,4406,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 11.0, 14.0, 18.0, 4406.0]",6.458134573654767,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 4406.0]",6.458134573654767,"[0.0, 0.0, 1.0, 2.0, 2.0, 4.0, 7.0, 9.0, 11.0, 15.0, 207.0]",0,7.634051089316882,-0.05564505209702975,10.672346386617713,"[0.0, 0.0, 2.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 21.0]",0.006187431133380705
YAGO310,0,ComplEx,pagerank,-0.05,0.2883621971160993,0.2129245949160101,0.1630184331797235,0.07905641444923443,0.1474141627550125,3322.95654296875,0.2828808099401749,0.2382880809940175,0.20455591348366314,0.13474459272894615,6865.978515625,0.18529723584651947,170.1260863872195,10036.655121803284,85.38186303613146,0.08182311058044434,True,116985,863340,6.308487060306147e-05,38,0.0002841822130372922,27,0.9994187288968671,0.9999293441749485,3,0,0,17,14.759841005257083,56270,"[1.0, 3.0, 4.0, 6.0, 7.0, 9.0, 10.0, 12.0, 15.0, 20.0, 56270.0]",7.379920502628542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 9.0, 56270.0]",7.379920502628542,"[0.0, 1.0, 2.0, 2.0, 4.0, 6.0, 8.0, 10.0, 12.0, 16.0, 207.0]",0,7.215130460283713,-0.061369247103933024,12.102295166046929,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.0651142443457741
YAGO310,0,ComplEx,pagerank,-0.1,0.3138255378235977,0.23571985619995053,0.18168546592357293,0.09013181671200046,0.16320966184139252,2945.046875,0.2918545789231477,0.24924068108605615,0.2175793833410032,0.14887252646111368,6432.59326171875,0.19819225370883942,173.59263156171852,10742.039417266846,0.0,0.0926961898803711,True,110828,849195,6.913729042183999e-05,38,0.0002938122072513263,27,0.9993864366405601,0.9999281672642915,3,0,0,17,15.324556971162522,55049,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 20.0, 55049.0]",7.662278485581261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 9.0, 55049.0]",7.662278485581261,"[0.0, 1.0, 2.0, 3.0, 4.0, 7.0, 9.0, 10.0, 13.0, 16.0, 206.0]",0,7.188286902679421,-0.06024440363316394,12.190583607030714,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06475601398464072
YAGO310,0,ComplEx,pagerank,-0.15,0.31070676721454055,0.2309619585091768,0.1776900344933237,0.0873155496693978,0.16019625961780548,2701.633544921875,0.28762080073630925,0.24486884491486424,0.21320754716981133,0.1403129314312011,6336.41162109375,0.19167570769786835,186.1786929038908,10024.246517896652,92.98945533237001,0.09855818748474121,True,104670,825514,7.535015391703396e-05,38,0.0003094747302942472,27,0.9993503391611732,0.9999261066438607,3,0,0,17,15.773650520684054,53150,"[1.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 13.0, 15.0, 20.0, 53150.0]",7.886825260342027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 10.0, 53150.0]",7.886825260342027,"[0.0, 1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 11.0, 13.0, 16.0, 205.0]",0,7.155210001544488,-0.059737073499715784,12.21060475781026,"[0.0, 1.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06430901280326208
