dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,results_min_arithmetic_mean_rank,results_min_inverse_harmonic_mean_rank,training_cpu_energy,training_gpu_energy,training_ram_energy,training_duration,prediction_cpu_energy,prediction_gpu_energy,prediction_ram_energy,prediction_duration,evaluation_cpu_energy,evaluation_gpu_energy,evaluation_ram_energy,evaluation_duration,evaluation_min_cpu_energy,evaluation_min_gpu_energy,evaluation_min_ram_energy,evaluation_min_duration,directed,information_loss,original_average_pagerank,original_average_degree,original_average_betweenness,original_average_harmonic_centrality,average_harmonic_centrality,average_betweenness,average_pagerank,n_relationships,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,min_eccentricity,max_eccentricity,eccentricity_deciles,centralization,motifs_randesu_no,num_farthest_points,mincut_value,len_feedback_arc_set,mean_authority_score,min_authority_score,max_authority_score,mean_hub_score,min_hub_score,max_hub_score,min_closeness,max_closeness,mean_closeness,min_constraint,max_constraint,mean_constraint,max_coreness,min_coreness,mean_coreness,max_strength,min_strength,mean_strength,entropy
WN18,1,ComplEx,degree,0.01,0.79625,0.7958333333333333,0.7947222222222222,0.7895833333333333,0.7923583984374999,3904.725830078125,0.787051331532227,0.7869548436896951,0.7864724044770359,0.7790428406020842,4049.77734375,0.782837450504303,0.07549415814876557,0.09790064220919703,0.0007526751408338931,2415.7032194137573,0.07549415814876557,0.09790064220919703,0.0007526751408338931,0.18004918098449707,0.07549415814876557,0.09790064220919703,0.0007526751408338931,5.5867533683776855,0.07549415814876557,0.09790064220919703,0.0007526751408338931,4.855054616928101,True,0.8442779412749364,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.07985495163993173,312664.6378166705,2.663896214603479e-05,18,37539,87156,6.185053505247505e-05,42,0.0375473036896878,760,0.9334825115213511,0.9641791729771904,3,0,0,4,4.643490769599617,32,"[1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 9.0, 32.0]",2.3217453847998084,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 20.0]",2.3217453847998084,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 17.0]",0,13.347301202506603,-0.145451337874543,26.169077492740882,0.0,42.0,"[0.0, 3.0, 27.0, 28.0, 29.0, 29.0, 30.0, 30.0, 31.0, 32.0, 42.0]",0.00030531842404157383,197864,3,0.0,35559,0.0005419242118300554,0.0,1.0,0.0004972541742891774,0.0,1.0,0.0384168836508154,1.0,0.1302184290552218,0.05333333333333334,1.3888888888888886,0.5897724151423446,8,1,2.821305841924399,32.0,1.0,4.643490769599617,2.72226241422263
WN18,1,ComplEx,degree,0.03,0.7939540937056319,0.7938357785139611,0.7936583057264552,0.792830099384761,0.7933375239372253,3965.918701171875,0.7872443072172907,0.787051331532227,0.7868583558471632,0.7816480123504439,4095.5859375,0.7843104600906372,0.06262934640794993,0.08144312598784609,0.0006203361376154627,2004.1400120258331,0.06262934640794993,0.08144312598784609,0.0006203361376154627,0.08515095710754395,0.06262934640794993,0.08144312598784609,0.0006203361376154627,4.739454030990601,0.06262934640794993,0.08144312598784609,0.0006203361376154627,4.7738707065582275,True,0.7371236803370451,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.047085985453296654,246292.53652459406,2.9313478337339507e-05,18,34114,68275,5.866906262955046e-05,53,0.046103214191951396,1739,0.8050360555783549,0.8701135115342366,3,0,0,4,4.00275546696371,17,"[1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 6.0, 8.0, 17.0]",2.001377733481855,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 11.0]",2.001377733481855,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 11.0]",0,17.55080689379396,-0.08660671716923611,26.29923198686756,0.0,53.0,"[0.0, 1.0, 3.0, 18.0, 33.0, 34.0, 35.0, 36.0, 38.0, 39.0, 53.0]",0.00019033320266660688,103374,3,0.0,27620,0.0003233126926382303,0.0,1.0,0.0002475159559248,0.0,1.0,0.028729487530887703,1.0,0.18474276570820453,0.0,1.3888888888888886,0.6332716466782128,6,1,2.565544937562291,17.0,1.0,4.00275546696371,2.676703979224943
WN18,1,ComplEx,degree,-0.05,0.827783912341799,0.8155100654038903,0.8009428353011128,0.749129363798522,0.7779603004455566,2511.5771484375,0.6688537244307218,0.6685642609031262,0.6683712852180625,0.6606522578155153,7015.5517578125,0.6645607352256775,0.08302242691069842,0.12990646142520745,0.0008287589114623666,2656.71497964859,0.08302242691069842,0.12990646142520745,0.0008287589114623666,0.08597183227539062,0.08302242691069842,0.12990646142520745,0.0008287589114623666,5.9911839962005615,0.08302242691069842,0.12990646142520745,0.0008287589114623666,5.283757448196411,True,0.9094289655494614,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.1429279108172717,232371.269339826,3.082044011588486e-05,18,32446,105849,0.000100549014203307,21,0.011306300562842994,2,0.9998767182395365,0.999933868057327,3,0,0,4,6.524625531652592,802,"[1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 802.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 452.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 350.0]",0,8.329164592282524,-0.08267674741943569,15.569530912901437,0.0,21.0,"[0.0, 14.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 17.0, 21.0]",0.007476494981419621,1144207,3,0.0,45127,8.455945602684426e-05,0.0,1.0,0.011687043302224932,7.842278696166181e-17,0.9999999999999999,0.0821326487469081,1.0,0.13685019196052506,0.0023362641470582326,1.1501234567901233,0.4148922907684839,8,1,3.781637181778956,802.0,1.0,6.524625531652592,3.0185423642808042
WN18,1,ComplEx,degree,0.05,0.7918252290345313,0.7917547568710359,0.7914728682170543,0.7907681465821,0.7912241220474244,4017.142822265625,0.7869548436896951,0.7868583558471632,0.7864724044770359,0.7820339637205712,4074.061279296875,0.7843745946884155,0.05601792903244495,0.06966585739905895,0.0005572656181999964,1792.627382516861,0.05601792903244495,0.06966585739905895,0.0005572656181999964,0.09696316719055176,0.05601792903244495,0.06966585739905895,0.0005572656181999964,4.480703353881836,0.05601792903244495,0.06966585739905895,0.0005572656181999964,4.963403224945068,True,0.6636933161361412,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.02799070184075362,190338.23793355122,3.173293561387364e-05,18,31513,56712,5.710961679785484e-05,70,0.049866531996248464,2456,0.6867324596198394,0.7679856115107914,3,0,0,4,3.5992764890680036,13,"[1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 7.0, 13.0]",1.7996382445340018,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 8.0]",1.7996382445340018,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 8.0]",0,23.393352436864266,-0.05012448673175222,28.312569415796656,0.0,70.0,"[0.0, 1.0, 2.0, 3.0, 6.0, 43.0, 46.0, 48.0, 50.0, 53.0, 70.0]",0.00017212887752749253,67001,3,0.0,22829,0.00025094112886126494,0.0,1.0,0.0002808937188921067,0.0,1.0,0.028442509722895824,1.0,0.23779183405757887,0.0,1.3888888888888886,0.666158862842252,6,1,2.357598451432742,13.0,1.0,3.5992764890680036,2.659536876729311
WN18,1,ComplEx,degree,-0.1,0.827783912341799,0.8155100654038903,0.8009428353011128,0.749129363798522,0.7779603004455566,2511.5771484375,0.6688537244307218,0.6685642609031262,0.6683712852180625,0.6606522578155153,7015.5517578125,0.6645607352256775,0.0880584902241826,0.11249474027363249,0.0008799181485503577,2817.870653152466,0.0880584902241826,0.11249474027363249,0.0008799181485503577,0.0914909839630127,0.0880584902241826,0.11249474027363249,0.0008799181485503577,5.657284498214722,0.0880584902241826,0.11249474027363249,0.0008799181485503577,4.907055854797363,True,0.9094289655494614,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.1429279108172717,232371.269339826,3.082044011588486e-05,18,32446,105849,0.000100549014203307,21,0.011306300562842994,2,0.9998767182395365,0.999933868057327,3,0,0,4,6.524625531652592,802,"[1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 802.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 452.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 350.0]",0,8.329164592282524,-0.08267674741943569,15.569530912901437,0.0,21.0,"[0.0, 14.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 17.0, 21.0]",0.007476494981419621,1144207,3,0.0,45127,8.455945602684426e-05,0.0,1.0,0.011687043302224932,7.842278696166181e-17,0.9999999999999999,0.0821326487469081,1.0,0.13685019196052506,0.0023362641470582326,1.1501234567901233,0.4148922907684839,8,1,3.781637181778956,802.0,1.0,6.524625531652592,3.0185423642808042
WN18,1,ComplEx,degree,0.1,0.7803180914512923,0.7796222664015905,0.7794234592445328,0.778727634194831,0.779289722442627,4331.2958984375,0.7021420301042068,0.7013701273639521,0.7011771516788885,0.6988614434581243,6072.7626953125,0.7002540230751038,0.044825502134859564,0.05251631367968912,0.0004451382215743914,1434.4136781692505,0.044825502134859564,0.05251631367968912,0.0004451382215743914,0.08699989318847656,0.044825502134859564,0.05251631367968912,0.0004451382215743914,3.736966133117676,0.044825502134859564,0.05251631367968912,0.0004451382215743914,4.4805309772491455,True,0.5293342265601264,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.002896705636864125,203.80315199272616,3.788452795878163e-05,18,26396,38633,5.5449629423436674e-05,52,0.051775837942293595,4376,0.30440218214881043,0.3693733336784614,3,0,0,4,2.927185937263222,9,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 9.0]",1.463592968631611,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 6.0]",1.463592968631611,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 6.0]",0,11.659699682562328,-0.0034008288721843007,5.480906197908774,0.0,52.0,"[0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 14.0, 52.0]",0.00017752704910492772,28978,3,0.0,15364,0.00016319186360491607,0.0,1.0,0.00017617862574289102,0.0,1.0,0.014509295412433133,1.0,0.4264079073922588,0.0,1.3888888888888886,0.7410329005661643,5,1,1.9987119260494015,9.0,1.0,2.927185937263222,2.6703110587261807
WN18,1,ComplEx,degree,-0.15,0.827783912341799,0.8155100654038903,0.8009428353011128,0.749129363798522,0.7779603004455566,2511.5771484375,0.6688537244307218,0.6685642609031262,0.6683712852180625,0.6606522578155153,7015.5517578125,0.6645607352256775,0.08294172046333552,0.11657856409601663,0.0008292912423629483,2654.2104318141937,0.08294172046333552,0.11657856409601663,0.0008292912423629483,0.09281516075134277,0.08294172046333552,0.11657856409601663,0.0008292912423629483,5.9476988315582275,0.08294172046333552,0.11657856409601663,0.0008292912423629483,5.006505727767944,True,0.9094289655494614,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.1429279108172717,232371.269339826,3.082044011588485e-05,18,32446,105849,0.000100549014203307,21,0.011306300562842994,2,0.9998767182395365,0.999933868057327,3,0,0,4,6.524625531652592,802,"[1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 802.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 452.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 350.0]",0,8.329164592282524,-0.08267674741943569,15.569530912901437,0.0,21.0,"[0.0, 14.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 17.0, 21.0]",0.007476494981419621,1144207,3,0.0,45127,8.455945602684426e-05,0.0,1.0,0.011687043302224932,7.842278696166181e-17,0.9999999999999999,0.0821326487469081,1.0,0.13685019196052506,0.0023362641470582326,1.1501234567901233,0.4148922907684839,8,1,3.781637181778956,802.0,1.0,6.524625531652592,3.0185423642808042
WN18,1,ComplEx,degree,-0.2,0.827783912341799,0.8155100654038903,0.8009428353011128,0.749129363798522,0.7779603004455566,2511.5771484375,0.6688537244307218,0.6685642609031262,0.6683712852180625,0.6606522578155153,7015.5517578125,0.6645607352256775,0.0853328023403883,0.1282405214813025,0.0008493292009871266,2730.6505892276764,0.0853328023403883,0.1282405214813025,0.0008493292009871266,0.07309341430664062,0.0853328023403883,0.1282405214813025,0.0008493292009871266,5.765143632888794,0.0853328023403883,0.1282405214813025,0.0008493292009871266,5.096339225769043,True,0.9094289655494614,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.1429279108172717,232371.269339826,3.082044011588486e-05,18,32446,105849,0.000100549014203307,21,0.011306300562842994,2,0.9998767182395365,0.999933868057327,3,0,0,4,6.524625531652592,802,"[1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 802.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 452.0]",3.262312765826296,"[0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 350.0]",0,8.329164592282524,-0.08267674741943569,15.569530912901437,0.0,21.0,"[0.0, 14.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 17.0, 21.0]",0.007476494981419621,1144207,3,0.0,45127,8.455945602684426e-05,0.0,1.0,0.011687043302224932,7.842278696166181e-17,0.9999999999999999,0.0821326487469081,1.0,0.13685019196052506,0.0023362641470582326,1.1501234567901233,0.4148922907684839,8,1,3.781637181778956,802.0,1.0,6.524625531652592,3.0185423642808042
WN18,1,ComplEx,harmonic_centrality,0.01,0.79108397813587,0.7791580890182438,0.7660609072194222,0.7188897565130972,0.7453155517578125,3504.108642578125,0.8177913260357489,0.811625329084107,0.8048358043508383,0.7634751281695995,3032.998291015625,0.785082995891571,0.08204596174508333,0.12572755558197457,0.000823045284243244,2625.470789194107,0.08204596174508333,0.12572755558197457,0.000823045284243244,0.09320592880249023,0.08204596174508333,0.12572755558197457,0.000823045284243244,6.062857151031494,0.08204596174508333,0.12572755558197457,0.000823045284243244,5.2528462409973145,True,0.9673880776124433,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.11749034919409074,329353.1576472346,2.4881192306735336e-05,18,40191,113751,7.042200811354694e-05,27,0.01052426644416632,57,0.9968152073847378,0.9988219883781242,3,0,0,4,5.660521012166903,886,"[1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 7.0, 10.0, 886.0]",2.8302605060834516,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",2.8302605060834516,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,10.15652085220567,-0.07236576927426609,19.23579905949093,0.0,27.0,"[0.0, 18.0, 18.0, 19.0, 19.0, 19.0, 20.0, 20.0, 21.0, 21.0, 27.0]",0.00771872469354513,1071082,3,0.0,47310,5.978945528585743e-05,0.0,1.0,0.010826432280273945,0.0,1.0,0.06207976991652346,1.0,0.11536616178561916,0.0020722327813701524,1.1844444444444442,0.5175175180032159,8,1,3.2516981413749346,886.0,1.0,5.660521012166903,2.911198736359166
WN18,1,ComplEx,harmonic_centrality,0.03,0.7893140632020369,0.7774824022764715,0.7635165493485098,0.7238280664969298,0.7471840977668762,3594.46728515625,0.817444921712623,0.8096161840099765,0.8000554246917001,0.758902591104337,3169.59765625,0.7815726995468139,0.0884099914431572,0.12106337462819283,0.0008835596549546294,2829.1174347400665,0.0884099914431572,0.12106337462819283,0.0008835596549546294,0.1401042938232422,0.0884099914431572,0.12106337462819283,0.0008835596549546294,6.055013418197632,0.0884099914431572,0.12106337462819283,0.0008835596549546294,5.883102893829346,True,0.9340157196095049,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.10895672393467568,342648.6195128174,2.5506950644050505e-05,18,39205,107128,6.969974004172641e-05,34,0.012390700418759783,80,0.9951791863282744,0.9981237398252558,3,0,0,4,5.465017217191685,886,"[1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 7.0, 10.0, 886.0]",2.7325086085958423,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",2.7325086085958423,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,10.98513829679526,-0.060701890700385126,21.139574033924244,0.0,34.0,"[0.0, 20.0, 20.0, 21.0, 21.0, 21.0, 22.0, 22.0, 23.0, 24.0, 34.0]",0.008201010742547895,847133,3,0.0,44414,6.123402154336193e-05,0.0,1.0,0.011095884395058774,7.078807366172202e-18,1.0,0.05546165448164001,1.0,0.10850534933191419,0.0020722327813701524,1.1844444444444442,0.5309953265600696,8,1,3.1713301874760873,886.0,1.0,5.465017217191685,2.9270641010120886
WN18,1,ComplEx,harmonic_centrality,-0.05,0.7917495370687881,0.7767299910842878,0.7584870722172691,0.705370002057472,0.7364658713340759,3342.893310546875,0.8186919772758764,0.8136344741582375,0.8055978938617154,0.7653457115144797,3014.383056640625,0.7869657874107361,0.08282371868938208,0.12932391234794238,0.0008302511878196126,2650.3568143844604,0.08282371868938208,0.12932391234794238,0.0008302511878196126,0.07919836044311523,0.08282371868938208,0.12932391234794238,0.0008302511878196126,6.0952308177948,0.08282371868938208,0.12932391234794238,0.0008302511878196126,5.197672128677368,True,0.9673566056037188,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.14168138884363524,264109.71045121487,2.5710245532844845e-05,18,38895,116692,7.71373469357415e-05,22,0.008995148318192179,1,1.0,1.0,3,0,0,4,6.00035994343746,886,"[1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 886.0]",3.00017997171873,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 516.0]",3.00017997171873,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,8.351016735832827,-0.08349649461016884,15.895307880190256,0.0,22.0,"[0.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 17.0, 17.0, 17.0, 22.0]",0.0075156935591179025,1465288,3,0.0,48767,6.48010417727404e-05,0.0,1.0,0.011232962888185982,0.0,1.0,0.10921016794004589,0.21139422136226277,0.13595407497092515,0.0020722327813701524,1.1844444444444442,0.49348388312258723,8,1,3.4204653554441444,886.0,1.0,6.00035994343746,2.9791608954259505
WN18,1,ComplEx,harmonic_centrality,0.05,0.7937729877683688,0.7881703874775469,0.7824394833632708,0.7614831921991275,0.7734976410865784,3780.390380859375,0.8190383815990023,0.8131495081058612,0.8071220728834696,0.7784397949286407,3305.007080078125,0.7943466305732727,0.07394176040589809,0.09726125392012364,0.0007390446754207271,2366.136659860611,0.07394176040589809,0.09726125392012364,0.0007390446754207271,0.08077764511108398,0.07394176040589809,0.09726125392012364,0.0007390446754207271,5.53255820274353,0.07394176040589809,0.09726125392012364,0.0007390446754207271,5.22536301612854,True,0.8732063645846324,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.0959484374582645,353407.2463925729,2.6525198938992044e-05,18,37700,94247,6.631264554505911e-05,38,0.019182864751565654,198,0.98657824933687,0.9941854913153735,3,0,0,4,4.999840848806366,425,"[1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 9.0, 425.0]",2.499920424403183,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 253.0]",2.499920424403183,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 176.0]",0,12.45317696918262,-0.06948668399617594,23.892068965517243,0.0,38.0,"[0.0, 23.0, 24.0, 24.0, 25.0, 25.0, 25.0, 26.0, 26.0, 27.0, 38.0]",0.004443256847265298,464867,3,0.0,38750,7.759486701179438e-05,0.0,1.0,0.005787539929814295,0.0,1.0,0.05067690932576125,1.0,0.10413875422217476,0.004257439446366774,1.2569444444444442,0.5664099616804491,8,1,2.974721485411141,425.0,1.0,4.999840848806366,2.8949296820292867
WN18,1,ComplEx,harmonic_centrality,-0.1,0.801890862031778,0.7845998993457474,0.7673089366597168,0.7081745632324394,0.7417728304862976,3040.586669921875,0.8196619093806291,0.8137730358874878,0.8068449494249689,0.7658306775668561,2924.498046875,0.7872362732887268,0.0902379731014371,0.12284229855163176,0.0009022040611384228,2887.7465381622314,0.0902379731014371,0.12284229855163176,0.0009022040611384228,0.08569836616516113,0.0902379731014371,0.12284229855163176,0.0009022040611384228,6.2209858894348145,0.0902379731014371,0.12284229855163176,0.0009022040611384228,5.366786241531372,True,0.9336281611202306,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.1443147221951694,245305.32455687967,2.7143671453000728e-05,18,36841,111660,8.22709651042905e-05,20,0.008723763894028808,1,1.0,1.0,3,0,0,4,6.061724708884124,886,"[1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 886.0]",3.030862354442062,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 516.0]",3.030862354442062,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,8.19540963886922,-0.08689921646060028,14.735186341304525,0.0,20.0,"[0.0, 13.0, 14.0, 14.0, 15.0, 15.0, 15.0, 15.0, 16.0, 16.0, 20.0]",0.007852742829977211,1453367,3,0.0,46611,6.841027999351758e-05,0.0,1.0,0.011859164130189935,2.6627114068033665e-17,0.9999999999999999,0.1151534285026616,0.21478544776119404,0.13847083658548992,0.0020722327813701524,1.1844444444444442,0.48776446196983697,8,1,3.450014929019299,886.0,1.0,6.061724708884124,2.9967220978680973
WN18,1,ComplEx,harmonic_centrality,0.1,0.7954616101958346,0.7918350430007253,0.7875867785721686,0.772821469277795,0.7812511920928956,3776.10693359375,0.8204239988915062,0.8154357766384924,0.8099625883331024,0.7869613412775391,3297.593505859375,0.7997487187385559,0.06724171667546035,0.08777186466181774,0.0006705790961639931,2151.839375734329,0.06724171667546035,0.08777186466181774,0.0006705790961639931,0.08858871459960938,0.06724171667546035,0.08777186466181774,0.0006705790961639931,5.081475734710693,0.06724171667546035,0.08777186466181774,0.0006705790961639931,5.221714735031128,True,0.7775461680389983,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.07693039156648929,343827.01426993724,2.9063008602650547e-05,18,34408,78337,6.616993358635847e-05,43,0.022470395686916337,453,0.9597186700767263,0.9782095306177158,3,0,0,4,4.5534178098116715,365,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0, 8.0, 365.0]",2.2767089049058358,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 204.0]",2.2767089049058358,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 175.0]",0,14.933915926274164,-0.05910231174600506,26.057806324110672,0.0,43.0,"[0.0, 12.100000000000819, 26.0, 27.0, 28.0, 28.0, 29.0, 30.0, 30.0, 31.0, 43.0]",0.004593363187955513,306942,3,0.0,32047,7.590474327073017e-05,0.0,1.0,0.005141520030413125,0.0,1.0,0.048122590846491835,1.0,0.10657396763007211,0.0052462623459577475,1.3888888888888886,0.6013794740704996,7,1,2.7819693094629154,365.0,1.0,4.5534178098116715,2.8760552351749196
WN18,1,ComplEx,harmonic_centrality,-0.15,0.8095184007269423,0.7911555353627139,0.7718461305467211,0.7104725124943208,0.7460248470306396,2785.841552734375,0.8204932797561314,0.8142580019398642,0.8060135790494666,0.7696411251212415,2853.339111328125,0.789505660533905,0.08179075465351343,0.11257970589690558,0.0008171012177898395,2617.302150964737,0.08179075465351343,0.11257970589690558,0.0008171012177898395,0.0873420238494873,0.08179075465351343,0.11257970589690558,0.0008171012177898395,5.943393230438232,0.08179075465351343,0.11257970589690558,0.0008171012177898395,5.467743873596191,True,0.8976453041625407,2.442419949686149e-05,5.908897735876707,135226.13833866597,0.13808131720103814,0.146710310503354,227517.3810522684,2.873480647107842e-05,18,34801,106081,8.759244267984108e-05,19,0.008420795704173785,1,1.0,1.0,3,0,0,4,6.096434010516939,886,"[1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 886.0]",3.0482170052584694,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",3.0482170052584694,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,8.061989219478452,-0.090312194292026,14.269446280279302,0.0,19.0,"[0.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 15.0, 16.0, 19.0]",0.008264750405594965,1434048,3,0.0,44216,7.241799381799838e-05,0.0,1.0,0.012554297967443426,2.4454049930573248e-17,1.0,0.1174961172260112,0.21757343103297364,0.1407089283135314,0.0020722327813701524,1.0987654320987654,0.4851187652509442,8,1,3.465417660412057,886.0,1.0,6.096434010516939,3.0128463695446848
